token_id,owner
1611,0xcA5947e068d61532aE81F00bf254796a91FB0ee2
1612,0xb2F0FF9f44559eaB5f31295f4F7875E8C9B05149
1613,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1614,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1615,0x90E672fef24dD4278103030f627e7cf5Bd24C9e7
1616,0x9fe0157BfaF231b35E20A04f694a1C3B9Fd38FcF
1617,0x602a801B88b47c401C91530C1c59721bC194038D
1618,0x08252A5650450dc82653a89e40259287baB8e8a5
1619,0x08252A5650450dc82653a89e40259287baB8e8a5
1620,0xe7a72589F9e2877ad9435D3a5C13F83f1CBAD7b5
1621,0xe7a72589F9e2877ad9435D3a5C13F83f1CBAD7b5
1622,0xC3108CDE1bf318b78607AdeFa985f254A894B641
1623,0x7bde230dB37F2Fc5Bc7db97Ae5ae54B5aD94B7E5
1624,0x382Cff484cB88b8fB1cFF28a70FF420f87E0F456
1625,0x6B2d41EE6E9d7C852f6E46072d78f2B333B50058
1626,0xBD6b15B9bA9224e0993dc8371CC705218076A188
1627,0x003ba9B3867DF2836FA21c987cd059f79A0D039a
1628,0xc448641437E4160Ae5e5419e6b59F9D98F22b9B2
1629,0x5D1F04EF6FcDa11Aa1D231Bde73b2C6Feb618f83
1630,0xF6487f3d2F25F0Ee168a4d688a31fd023F928fc3
1631,0x8fb9afdcC074599d86327b731f47FFa5375823A9
1632,0x370E093514cb541c6Ce8Cb09796057e83aaF1466
1633,0xf72d8C0ee0bF4eA2898efbE0B541fe9256F4125A
1634,0xfaAd2E4b83A6BbED6B2f8398c4449fF731B7A2bA
1635,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1636,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1637,0xa73d81b1BE117dcEa2481b5d280Fe6Bbe8DFd2A6
1638,0xa73d81b1BE117dcEa2481b5d280Fe6Bbe8DFd2A6
1639,0xB8AB10F096d601F687B4C22280aeE36a049Ed8FE
1640,0x42a638af89571046013e7c86c32fb01e95D5d35b
1641,0xB04aB323d08Db5Eb3e8b6b17AedDC6499BEdf40B
1642,0x5C8045554aAE07DE9b0e009ac5A9C26e27638dAD
1643,0x680A9c6E781f0cA940e4632aE9BbaC3d0Ee3b0de
1644,0xB4773a58BFa5eB5f1029334D5dbde2F12Cd35D42
1645,0x8b1d4DeAf209133CC001665558781a0314cc427e
1646,0x8b1d4DeAf209133CC001665558781a0314cc427e
1647,0x013231f8231607B152A501aB7E33A8e31dE23D59
1648,0x0317c78426ADA576A71527A7e9dBF09c25F1DCcB
1649,0xceA110CF871ba2F88262AAba1026C371DA930a51
1650,0xd70c9E61bA506a8cF1C25b54D14b25AbDc048fd4
1651,0xAeE8212c786C724D5682735D906a7b1E459fEF3f
1652,0x51451b9419e45F8DAEB111b396c35E49bc2A0E78
1653,0x380810F1Bc34227E7d18166558A46F35F9FC2f22
1654,0x380810F1Bc34227E7d18166558A46F35F9FC2f22
1655,0xBB2F890B506fc8D73E4688DfcD276bEa04d1225C
1656,0x1eD96306a7531a237373C496e8Af23A344518BEd
1657,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1658,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1659,0x29Eb901B03221D61B65930A990B81c5Da9fA1f44
1660,0x6F2fBc61a5816BDCb68540A1F76E837C78498d78
1661,0x3e756F3349DeeDa25171E96275d121Ba9dA7700c
1662,0xc68BF08aC2c320776EcC5b41A85bA297a66b3375
1663,0xc68BF08aC2c320776EcC5b41A85bA297a66b3375
1664,0xBd2d67376D2e9aBB125A70e817896425f5F22289
1665,0x629DC3E7c9AC7F97672FAA63E75BEC0898ce0d74
1666,0x75895DEE1c1A5bB7E91c18af2625d343B52E9235
1667,0xF6487f3d2F25F0Ee168a4d688a31fd023F928fc3
1668,0x21FFFfC22369d335cE1649472d11807831F5fcCc
1669,0x21FFFfC22369d335cE1649472d11807831F5fcCc
1670,0xaA27A6780F5063F3A6EAEba0fe9C9A8182F4a728
1671,0xaA27A6780F5063F3A6EAEba0fe9C9A8182F4a728
1672,0x9Dc3dbB62A5A05E60C278E0E0cDEaf76A20a8153
1673,0x90457dF24e85E174E61eC62fBAb1A6eF34874d7C
1674,0x9DA49064474B0e0ba6883F2f7d2C973C8A82771f
1675,0x685b694102402B4C95C30b454F7a9F2131daF2a5
1676,0x2F009B52B99cf8EC6571703e8e2660265C76a95D
1677,0x4E711d09689E26a0C070EAB5CcBF0d5A04551720
1678,0x4E711d09689E26a0C070EAB5CcBF0d5A04551720
1679,0x2e0741194cacf23a6cC42B66c0D17eE04056b256
1680,0xBcb450744b8127AB1b34fbB33ecA24298b256F51
1681,0x8fb9afdcC074599d86327b731f47FFa5375823A9
1682,0x36294EC786EAA3cd9C722A168F430Db43a171DDb
1683,0x596e7E0cad6daA26CA6A89521574fE556dB13068
1684,0xf18c30cF7cC32c44CDa9c641aF6Cc784333b43Eb
1685,0x3C9719FbAc31aA44aa9DD634B1B9aC611EE1e445
1686,0xCDB6903F86ef34c9ca461CD2F9BBA0B2Cff95A6E
1687,0x1B950E98c668660c554CC86A80D4e22B7F747628
1688,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1689,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1690,0xF438AEe9FeB48F548722b4e02DCcAd8bF2aB760B
1691,0xfE3Cf487565A3Cd275cb2cbf96a395F023637D86
1692,0x7B8cbbF87e78B2A775312717117F65cBB709fAdf
1693,0xe35ef9A2630b8937b7070d9e7459df6e31889586
1694,0x26631014E95404e62f6C575AC5d8A893Aa94c37c
1695,0x3a3334F44F323181493E82734551208aF9157349
1696,0x3a3334F44F323181493E82734551208aF9157349
1697,0x7301B3F687513C105383Abf86Cc04461c1543c5A
1698,0x267C4044f51FBf8acfd0B9A870c4c6487c32b6ad
1699,0x85Eea21f8c3706b97922A203dF69A82FFeB4Ccd7
1700,0x43ede91E9B9ECd08D16Af651d86193b8546853f9
1701,0x83385E1b9182a0a4c4bD9a670B26A69b16d67FF4
1702,0xEB033523A2b6383Ab6Cf5EEaB919D0D5d9997BF5
1703,0x9DA49064474B0e0ba6883F2f7d2C973C8A82771f
1704,0xab333511F81C3D5ad06Ea78a0f9bA32347c69354
1705,0x508b0907701dFad406Bc80e7833Fd60E267e26BB
1706,0x31AB0165433C074A22949bc3E29a2841390FfeCE
1707,0x82b611F90eF96d5FcA778B101C530401a77dfd46
1708,0x584b601A5567Ff0A1C577571d546EFBd3f13faC1
1709,0x584b601A5567Ff0A1C577571d546EFBd3f13faC1
1710,0x5De65B8CcD6E752381E00676174511A32b45d028
1711,0x24db6427d5A1c40261e865550fd4bEfF7BFFe7dC
1712,0x26D7B4fe67f4601643304b5023b3CAF3A72E8504
1713,0xaF5735Cc5D392E54E92A54be30C3AAcfA16A0096
1714,0x892D96c90BdF84dCfF90C49015F6114Dc489304B
1715,0x892D96c90BdF84dCfF90C49015F6114Dc489304B
1716,0x1e82e222564293e3507c2966b27f587EE2570671
1717,0x9297C619fEd4C0E71a922E069cE82121779856D3
1718,0x98770176783050f3D06f555d8153f40DEdE7fa91
1719,0xcD9aA0F51ae128575af8b62e14c5B2E2Baf8a153
1720,0x42487dCB9a00E576007ea9f2fD8afA91d4e2AFAe
1721,0x5f00875Ab6942bD586DD23DBBd79af6A801527A4
1722,0x793B63B302b7BfC564cD3Aa338C24DD28e1aE730
1723,0x54d3568cfd73BCda1fa5423579fFF3c55f463B73
1724,0xfAd923f1dE602de73115Af2667FC1d2771B80161
1725,0x452c35A69587DB13fb3591e9e950949a24bc1470
1726,0x9Dc3dbB62A5A05E60C278E0E0cDEaf76A20a8153
1727,0xDE5f87791429896ea078974Ca32CC1332172d9D6
1728,0xDE5f87791429896ea078974Ca32CC1332172d9D6
1729,0xA5BBC69D430541c1656968929ff7B84aA48C64B5
1730,0x8C9A3D3807c70072A67C3A53f35C13dE5B0AA373
1731,0x7000eE615Ff5A8A6731E6245fa3fdd90167Da3b3
1732,0xc453F6607D1dE1Ad523e46B99AD0f7Ba73718Ec7
1733,0xc453F6607D1dE1Ad523e46B99AD0f7Ba73718Ec7
1734,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1735,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1736,0x9Ac49D2FF6D3CAfb8811D3de84cFE065b55CDfff
1737,0xa16E5a3b336F3f0e57A8551EA0bDA9B56F4E9be3
1738,0x3e756F3349DeeDa25171E96275d121Ba9dA7700c
1739,0x5c89Fcea9db09252543C11322496845c8920ADEA
1740,0x5c89Fcea9db09252543C11322496845c8920ADEA
1741,0x4412411e9e02994Bd6C9fBE7a94AdE32dab416BD
1742,0xEEb455f983A35B948C746c3dDfb31D9Fa5119131
1743,0xC30C7eA910a71CE06ae840868B0c7e47616Ba4c9
1744,0x596e7E0cad6daA26CA6A89521574fE556dB13068
1745,0xF5940200cE76E560235c7D8E212e0Ecc7aF5FCe1
1746,0xf7355577F46BD0CEE842ecD9bf69f60F5629d88E
1747,0xf7355577F46BD0CEE842ecD9bf69f60F5629d88E
1748,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1749,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1750,0x73462D69325Bf369BF6Ca8293a7a303B80F5A02a
1751,0xEe956511A3819339b22314aE18F95bb75c3d7160
1752,0x5b4EDD8C45070a0Ea2B3448AB433f12041E4DcA7
1753,0x89bc37AE222394642C99f318C55a693d7b1e45Fe
1754,0xCBbC9F20619205A7E74C8309F2B5777cedD33F77
1755,0xCBbC9F20619205A7E74C8309F2B5777cedD33F77
1756,0x2D97C6488aCe74B1cC9B7E1B321C16b9ab607Bf1
1757,0x0ccFD0BF206ce377c6401e5A00F4eaD926239E50
1758,0x0ccFD0BF206ce377c6401e5A00F4eaD926239E50
1759,0xE4BE347f426a9F022415234E78aa56a68f017a09
1760,0xE4BE347f426a9F022415234E78aa56a68f017a09
1761,0x6d5fAABfBB79952b8477CdE36cc50feAC5768caF
1762,0x6d5fAABfBB79952b8477CdE36cc50feAC5768caF
1763,0x7F9b2C25e323B6D509F7f8B4838bf45Bcc5076dA
1764,0x1B950E98c668660c554CC86A80D4e22B7F747628
1765,0x557758ec7Fd3C7E8C1A6B5b42f15AC6B82891f18
1766,0x3e6583b21D89268b0b501d1d6113f6Bb6A9abc68
1767,0x3e6583b21D89268b0b501d1d6113f6Bb6A9abc68
1768,0x96724694B2Fe91061a7cD7A0932a0CC154061289
1769,0x2EE1bA6f66B28de19dd6BB60F2ef5B549AA89b1f
1770,0x352c9fC2D14d51a001Dd709E6F379D4A79c22223
1771,0x352c9fC2D14d51a001Dd709E6F379D4A79c22223
1772,0xBd194901289177653171FfA3658aE029444c2c71
1773,0x5c87bA5C2Cd3186ADeBa0D4C1767485159bFbA25
1774,0x36a16D1cC82C98e77E3e2eA16dACfe40B2e9EdE9
1775,0x15bD815A3F6Fb351b06Df8B0b82e0bE63a529270
1776,0x05Fa2db006a84c30939DFbA1EcD5204fDb114591
1777,0x05Fa2db006a84c30939DFbA1EcD5204fDb114591
1778,0xd3D2a054DF425665D6d7Bf2f82cDae8e7a830967
1779,0xcddfa42eaa99a0e39bF072B2207732E3e0bf835A
1780,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1781,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1782,0xE5025E0c163E21EC5bB5ddE75942E0Ae0a86c83A
1783,0xE5025E0c163E21EC5bB5ddE75942E0Ae0a86c83A
1784,0x1897Fc1C5880b3E08a47194A6bdD5960FB7F4f10
1785,0x1897Fc1C5880b3E08a47194A6bdD5960FB7F4f10
1786,0xF26b8D106588Cc9b224B753f474D9f82606D30e9
1787,0x2324bf84D95778ec0962a33BB815A4683120fEE5
1788,0x3b7D601E09C85ab0B703f6CD73fF7f7743e8C963
1789,0x5C3ddC06472D3fbe49e3d7140C3E5D72f9e037Cf
1790,0xE66cbDb2d99FBf9cfcE49598A0a71b0C362FD2C9
1791,0x7672DCC8Ac7F7e2700d0166A3Ce38faefFD2f736
1792,0xEe956511A3819339b22314aE18F95bb75c3d7160
1793,0x161619839EBbADa5d3C279E1A79C50F7fc4274D6
1794,0x7672DCC8Ac7F7e2700d0166A3Ce38faefFD2f736
1795,0xF210A18eCA99eB0E139503bF45F81CC53a223105
1796,0xEe505F81D979743b32bA008253cA74460814E12a
1797,0xA9ed85b20Ab942C2516A084896e888924Bfb0419
1798,0xC9aD4353573013b6eCfd43617446872ff128799B
1799,0xEd79B9F38e4B023C4709cEFDd0DA54c77EFC34c9
1800,0x43c1f7b4d5449b5a3f2514c338c3813a2d26A5b0
1801,0x4564d6d107a19d3AB3D734A7BaE61Eb63dC3d30f
1802,0x23dAC1a1FA65da08CafC5CC5FCfCb9355B9751a1
1803,0x47eDA211B43f20Da8c5eCc32D0459425dD59d438
1804,0x3E863B9EDe98c4c1f256A9eC507a5FE4b7587817
1805,0x9e73c332F65E8EC390eAb679acf24126AFb7aF45
1806,0xA27497315553eb215a13bB7C49000366Bc067337
1807,0x97F0633fc2d1a74404F7e5B114C08b38a3f4a9bA
1808,0x97F0633fc2d1a74404F7e5B114C08b38a3f4a9bA
1809,0xe67f23f7b69f2c0DFe38e94B18c4443fF1fd786B
1810,0xE7f6B830B1205907205FcAc7E24a837D3fEA87dB
1811,0xE7f6B830B1205907205FcAc7E24a837D3fEA87dB
1812,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1813,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1814,0x59D6336F774DA4403e530dfBD929753FdeCD4E7c
1815,0x8d3771FF9e67E6Ed08eBd96F74Ec1fbD09Cb3A3d
1816,0x8d3771FF9e67E6Ed08eBd96F74Ec1fbD09Cb3A3d
1817,0xB33697ADBABfB73B27dE158deCBd6b25BD8cc5fC
1818,0xeB9cBA51aE67516d60e778F0a253CE4222dCdfFf
1819,0x0B4bae8cB698Ef55Fd3Df8cd7FC8e6bD071972Ec
1820,0x0B9C6B10F3C4aC52c52E40299d94F5206D79968A
1821,0xe724E5255c62316C9587Ec0AF53C1b8ec76454e7
1822,0x5888f86B00794879aF62FF53c207cF7EDf0c7Ad9
1823,0x54d3568cfd73BCda1fa5423579fFF3c55f463B73
1824,0xb0de2C1ADEE22fdfEf320128CD8e3E0c0a321322
1825,0xcF3bBCf42014991B278a711B670C2E68A881c960
1826,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1827,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1828,0x5046Bb9f9fE4B5Dc0539509462888b425dFae58a
1829,0x479801c48ea9a04Ab71a2bB593FA073eD96387E2
1830,0x479801c48ea9a04Ab71a2bB593FA073eD96387E2
1831,0x596b552c63b0304d239072c2a3a82BD290420299
1832,0x26084aD3c4fe94F9e35e1a6D1d7855e83060a290
1833,0xf7b5461D0007ce4B52EAEA2F6d2a30Cef0FbeffF
1834,0x279D521BE8FCE56Ca6aA19FF2632325c020Fd0d9
1835,0xAE5d235c7c24F06a14F25f3FA8906d536fFeBb57
1836,0x8887c3Fe22F319DeecB24FA1b61c7D3F43E11975
1837,0x8F64a9bf3Dd4ebd1Ed39aB9EcBA2AAD6d946ADFc
1838,0x25C68aA03C5197b643E5a6BcEB13289E9874344d
1839,0x8fb9afdcC074599d86327b731f47FFa5375823A9
1840,0x87a3b41F7868c04082892411986F499E3fE92BeE
1841,0xEa1CBc596694Ff61E1aDf533A1198c29Ae52eb9e
1842,0xEa1CBc596694Ff61E1aDf533A1198c29Ae52eb9e
1843,0x076Ed4502762aa6c4809A25651b0a150494F69DC
1844,0x7c99794f7E145E006bE694EdE8F3C8c64E87F820
1845,0x19A84238aA228C971adb65CC02b6BC23A6f78d27
1846,0x19A84238aA228C971adb65CC02b6BC23A6f78d27
1847,0x8FF96BfAdE7Eca2cB1FCf6470b9204ecC64f683a
1848,0xe35ef9A2630b8937b7070d9e7459df6e31889586
1849,0x512230a61BdDC4D5A4219D7d1f835f0Cb5CF59e5
1850,0x9dBc2124a202525D3CEF6DF42264fbb84DA5D7FB
1851,0x9dBc2124a202525D3CEF6DF42264fbb84DA5D7FB
1852,0xe49E9673d579D300C0f305BeFFA52cA1BC17388b
1853,0x5C68096dA352B5aDBB29CE12a7373D10335D537D
1854,0x3C43014AeDBb496e173059f94BFE3B0Ed1D55bA0
1855,0xF6487f3d2F25F0Ee168a4d688a31fd023F928fc3
1856,0x44CfAFE6CB6cC9BD6b89e046c6B000e030A8A0eD
1857,0x44CfAFE6CB6cC9BD6b89e046c6B000e030A8A0eD
1858,0xe76fe3F796151b096e3e2E1563b3F69fB895E770
1859,0x4d47B6757aFd42c3dbd9691b71B43d74Afa4b6b2
1860,0x41Ee2ef2062495472C85A7c48380aa4C73502c5f
1861,0xA92746512789Aed57Bc1B30083dc5D17e527077e
1862,0x6090Ac74dD70E3a054F938d32dCe7b50e8F170Bd
1863,0x6090Ac74dD70E3a054F938d32dCe7b50e8F170Bd
1864,0xcF788AC4D7C3924d4564649Ee279AD9cF0d2D95C
1865,0xcF788AC4D7C3924d4564649Ee279AD9cF0d2D95C
1866,0x32A1f6a79584Ce2d39cD1e03320372d8E17FcBd2
1867,0x2D143E6b43C030b7a4c35eEC667BbB3c16dc7245
1868,0x452c9b57f8029e3049D9A1bc636B509Ac39f246E
1869,0xC42CEbB3f484048795B573AA7C12c3017c0125fF
1870,0x7672DCC8Ac7F7e2700d0166A3Ce38faefFD2f736
1871,0x737149DC2C8572a78927D3438e91d4B1ae445Abd
1872,0x475D8775e6B76EF8227026C55D270BEac7aBAf10
1873,0x44743B2972fa6932Df4f6AE79557afC160B1Bfb2
1874,0xDc438Eb41001D2920EccD519d96756B4F0689168
1875,0x31CE5BA242B6B0604895336967301C9a5f46BA2f
1876,0x3940Bc411339515A3Da4Ba88639201de8421566a
1877,0x5CB77840ebA169b1b0635df975A2ff514c28f104
1878,0x496c7f3546Ad24E12032A6fB7FF2eFaaE4CC89CD
1879,0x496c7f3546Ad24E12032A6fB7FF2eFaaE4CC89CD
1880,0x1C7e9cbB0fd841Bcd21FF0D0a709217EcA9e8aB2
1881,0xa651Ab767dfD8beeC267aBC3b4E7f29A3300Fb6A
1882,0xa651Ab767dfD8beeC267aBC3b4E7f29A3300Fb6A
1883,0xD7fa0EBC2ca5BC9982d9275693cb0413324DfF4E
1884,0x9f1466D9D823bCbcE62A3C86126E9c69f5419c34
1885,0x47412A9e7EA44077288B565d93BFCe544ABC4f4b
1886,0xa0916614766a454a35303Ff7D5a79Bb6918B47DE
1887,0x4a9EFe9491df6ba3f6352Ab0a474AfB09614A3EC
1888,0x123F62aA14dA88ec4c883Ddc4403b5B0454b7025
1889,0xcC2f25693D6e7459b0917C6D075F38Ea1F5d5c96
1890,0x02227Ad9eccca152515A6D9f9758e1756153a50a
1891,0x46904A6275a47Cc636B1656531C71e3B605001Fe
1892,0x6186290B28D511bFF971631c916244A9fC539cfE
1893,0x67ba2af0079C5A2D76C80bA7735DE8DA0be1fcb8
1894,0x72FF598Af1c2525470d1301fd3900b3Ce5e5586D
1895,0x876A1267a2870865C973714B7FA6cd3623cA10E2
1896,0xa654aB1a748042728B5c0f40b64B060577Dbbf97
1897,0x229C6EBFCEFA726f1bA84dd3E066d82Da78228d1
1898,0x302e233a9118886b17fa75E3A7E25313D34c41db
1899,0x4c685E25e7c280E8C8A3276C79263D0F3480eD39
1900,0xb7bED29341cbD943d2F7f43d7D3d26b80dFDA28b
1901,0x7A362c33ea423EAE458F5d028642CeC594Ba1cE8
1902,0xe239b3d8eE1906eD368a548be0E0911B6cB3Ab72
1903,0x961b3EF05BB656fCb859c917749d1e897a14D53f
1904,0x484bc50dDF02dbD5152809F90D23439A62E29Ca8
1905,0x9332e35e87eAc40a0810813a7a12C458E8043184
1906,0x09C4eea8Ad5e12E1979a9EdDa897c4CaC13BaeD9
1907,0x09C4eea8Ad5e12E1979a9EdDa897c4CaC13BaeD9
1908,0x4167a99a184348c1BED6750aba81aFaA65F99810
1909,0x6B2d41EE6E9d7C852f6E46072d78f2B333B50058
1910,0xC4710678D49DF805bD794AB9F68D8D46116F0E15
1911,0xF6487f3d2F25F0Ee168a4d688a31fd023F928fc3
1912,0xC30C7eA910a71CE06ae840868B0c7e47616Ba4c9
1913,0x109440CBe5b508A7063ca126c88b0F81D3829575
1914,0x57D0585a2b7DEcF378078D7F91e12fB43a4aDb19
1915,0x21b8f981b858904b675A7638C5B3C463c5629b55
1916,0x3bBBA23a0801bde7E4a9ae2670A2708b71E8BF94
1917,0x5c273314fB9BcDc2735e04022bab83cf0Cb01f77
1918,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1919,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1920,0x84EB5796DF6787E19E2C7634c0b8E65997e78f23
1921,0x816FA9FeF3009E247EEDE01Cd435943ade237e35
1922,0x8cf716325Df12BE9bc2fde680C18c3Ed8DE6A820
1923,0x3214EF70Ceaea3c0a5807cBBEC3DbfA9f2683945
1924,0x3214EF70Ceaea3c0a5807cBBEC3DbfA9f2683945
1925,0xbE69e095E738eb7260ad795C554ABa288e1f2ADc
1926,0xcbF3f36a83b80C546C7e56AbD7fBb547946b6eD4
1927,0x058a9BBaA8E8e4Dbd3DEfB383aEe69D617e83d6A
1928,0x4E4312E06EfF430C632B002E1ABd28b886912F4E
1929,0xef6405c7F29d9Fe1C1AdF3AB8D26b01561538392
1930,0x170e47B365FEe43BD9107a351b4AcFef080A4e3e
1931,0x7a6eF63C72566A550694DF455327172257CD22CD
1932,0x7a6eF63C72566A550694DF455327172257CD22CD
1933,0xF6487f3d2F25F0Ee168a4d688a31fd023F928fc3
1934,0xa4858704305ef4cb8880f8D081A7a9DD9b8419F2
1935,0xa4858704305ef4cb8880f8D081A7a9DD9b8419F2
1936,0x3e756F3349DeeDa25171E96275d121Ba9dA7700c
1937,0x72f6DA49578fFe467b211C3e3c0Ff8B428Cc88cD
1938,0x968E4260F911075480F56E5711e2263EA6BFC9fa
1939,0x968E4260F911075480F56E5711e2263EA6BFC9fa
1940,0xC3A5322692f73Ea4DCA26202794fD929E37B5346
1941,0x4464383A0E37cA404cD77012D644132D15A9A698
1942,0x4464383A0E37cA404cD77012D644132D15A9A698
1943,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1944,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1945,0x6D234Bd3a889199290f427d54B6C75a6C915F71d
1946,0xBcb450744b8127AB1b34fbB33ecA24298b256F51
1947,0x038F448426F8E3010Dd24D99b13B4A2769d5639E
1948,0x297559C7703ad4AaEfd6f2b815947217762562b0
1949,0x55237b6be31904f82da11195139A1B7fbc4309f4
1950,0x67B3C9052A44dC275D5bEb6eA2755Cd4a69026bf
1951,0x71B54F2c3B59fAe1A0fB8b93a2985a8368f39B4a
1952,0x71B54F2c3B59fAe1A0fB8b93a2985a8368f39B4a
1953,0x0Dd01F9361908f4aBd04E41EeF62e48f07715f6c
1954,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1955,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1956,0xcd9542e3a210Ebc4ac2bf3395dD7F45B6fC6fd53
1957,0x4564d6d107a19d3AB3D734A7BaE61Eb63dC3d30f
1958,0x5C68096dA352B5aDBB29CE12a7373D10335D537D
1959,0xee182ee5D7044588BBC60b7A6ac7980376578925
1960,0x1A7A3087B24F9477F06D92C142A3Bafb77eEef8d
1961,0x8fb9afdcC074599d86327b731f47FFa5375823A9
1962,0x8fb9afdcC074599d86327b731f47FFa5375823A9
1963,0xE6229DB365A9b6fb3BCCaBBaB052A099707e95dD
1964,0xCc3dD294663969649Ec58c9C23dbD3164F7340F3
1965,0xCc3dD294663969649Ec58c9C23dbD3164F7340F3
1966,0x8227CD1705c82917cF1dBb39443f3838DC8919FA
1967,0x8227CD1705c82917cF1dBb39443f3838DC8919FA
1968,0xac43DfA8BCaa09428759df2983687C2641A5bc24
1969,0xac43DfA8BCaa09428759df2983687C2641A5bc24
1970,0xBe139b4c4f77A0E823a58A872dEd32b8Fd7F79d6
1971,0xBe139b4c4f77A0E823a58A872dEd32b8Fd7F79d6
1972,0x3E67D057E2898CDB205277188a72E1860d104CBe
1973,0x9A281Ff2f2a64E7Ea8C0624159daf5614A03F6ba
1974,0x392745949db5C0f0751aBdB8fb05dAc0770b9B59
1975,0x392745949db5C0f0751aBdB8fb05dAc0770b9B59
1976,0xDE746344C845d7eAB19A3F6b886928deD4aeACB1
1977,0xd83dDF823Ba0b1B5C94A5741A5E07142697fb886
1978,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1979,0x1f2470acC90f1c9ed023985b1D3c38b05bff47f6
1980,0x3C43014AeDBb496e173059f94BFE3B0Ed1D55bA0
1981,0x64d8F81C62344EFFB7090d86f9636Fb8E82F4A1C
1982,0x26D7B4fe67f4601643304b5023b3CAF3A72E8504
1983,0x9E4F30CFE2EB50A94319a21278071E5F91D3db14
1984,0xc5F1467bD2ABa1bF37056b69b86dCAa7771c1eb9
1985,0x16919e986B65c620e7d31eCdDE5F757491C96193
1986,0x596E8F302428D206646f942b81BBeb91A0B9b0C2
1987,0x5332e6Ba67ECBA01D7Dc63e6D164f8caffb8A9bA
1988,0x48C0197615b2bc37f1d38d7592ED230B6AAaA3fD
1989,0x48C0197615b2bc37f1d38d7592ED230B6AAaA3fD
1990,0x5df7c50fc8987998CF603Da77b5F54947EBbdB1a
1991,0xDe81e26b46d65b8f64AEedB973c981ABF893afF7
1992,0xCc9bD2BDfF4A835c11861C9B6B1061AC51f661B5
1993,0xe6787a6eA1C9FaA825C26640ccA4B43C3d8b8d95
1994,0x1f605fE60b10f0e1031caAE3b55DA0F6d0c7d67a
1995,0x80089AC4989A0367E8587d0dB74077351FCEB48C
1996,0xF30743d463387293266006B188beA69e247265f8
1997,0x13E80e7271baA320D631E13451AC4BC64184E8B7
1998,0xbCA7dD80E3438453066b11a042Ed78B6ed36156D
1999,0x73B2E83fA1EE3057053350e830Ecc3b535672B62
2000,0x1257EA6f17f3bD82B323789cF08B79191CC82b6D
2001,0x62C38bf8B45431Ee7D4Bf9E8E7995B577318defB
2002,0x3C8D9f5C947b02eb26413DA96Ce882B5C44B607a
2003,0xC75bD8cfF6E9f74447EBCBCE13d73F9762C88B21
2004,0xC75bD8cfF6E9f74447EBCBCE13d73F9762C88B21
2005,0x8B7c687D9b3e93D3f3718e2a4e5e095EdA6C0848
2006,0x8B7c687D9b3e93D3f3718e2a4e5e095EdA6C0848
2007,0x20B9be08A5fd0a921B1577bD826C5f1127a8003F
2008,0x3CD392BE116e8427d71C9a68Fc94035AdF0E6Ea7
2009,0x1D5dE3b87818AC79Ada7F501C82C98c74631dEE9
2010,0x1D5dE3b87818AC79Ada7F501C82C98c74631dEE9
2011,0x9Ce62ed501f473f44C39505186a561ff80a8EC33
2012,0x9Ce62ed501f473f44C39505186a561ff80a8EC33
2013,0x0D9a77b423646AF46E69EcDe8E545B1a15cb3EE5
2014,0x0D9a77b423646AF46E69EcDe8E545B1a15cb3EE5
2015,0x9Ef0787e823832cE721698891d7C6BaC48a74044
2016,0x9Ef0787e823832cE721698891d7C6BaC48a74044
2017,0xe35ef9A2630b8937b7070d9e7459df6e31889586
2018,0x541f06A9FCd96C6C9057C1F10626793B7bC40226
2019,0x81D79Db0cC838199dc3Fe4ce254371E6726Ca4bD
2020,0xa44C94101375bC540a2bcCBa7C3Bc2B4d0D7F000
2021,0xe3eCa2BAf5c8dD2522d3E586E204dbAD1d1a7491
2022,0x466963B5D0a433Dd2A7868c46d89636F2ce15EDD
2023,0x466963B5D0a433Dd2A7868c46d89636F2ce15EDD
